Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	18-09-17																																																											
																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Romania	ROU	Population growth (annual %)	SP.POP.GROW	0.830832465	0.802690192	0.651595836	0.647377536	0.643086646	0.592612643	0.961514846	1.645428266	1.350447671	1.051581683	1.198522854	1.037389838	0.955222601	0.856637766	0.925588793	1.248292206	1.204587762	0.944235679	0.893984021	0.63132743	0.68646432	0.772616534	0.44611138	0.325473455	0.296830368	0.43815972	0.45530142	0.393641899	0.470502242	0.449148207	0.174176628	-0.868693831	-0.903462928	-0.136109142	-0.145379065	-0.202318796	-0.288129486	-0.287897952	-0.206980242	-0.156978616	-0.12944004	-1.395429986	-1.830654994	-0.721262297	-0.569786273	-0.617530957	-0.59240256	-1.477222982	-1.666382643	-0.833088755	-0.593959184	-0.491866213	-0.445177936	-0.371323063	-0.374575498	-0.470733511	-0.557581505
Russian Federation	RUS	Population growth (annual %)	SP.POP.GROW	1.469496501	1.110601836	1.111455211	1.110532157	1.111100258	1.110725847	0.568815874	0.569499005	0.569376626	0.569238018	0.569083468	0.5742506	0.573246103	0.57450135	0.573468037	0.573923976	0.703185038	0.702683474	0.70288765	0.703053204	0.70965548	0.667503222	0.628287744	0.598250932	0.757352968	0.776688028	0.717573866	0.69738455	0.648303809	0.586603533	0.385794346	0.223632366	0.043724964	-0.113724698	-0.123965844	0.026777506	-0.145469155	-0.165319441	-0.165511937	-0.309476734	-0.420566975	-0.424151028	-0.460061305	-0.45371986	-0.40261376	-0.381473696	-0.327318706	-0.171024042	-0.043942262	0.030114067	0.04488739	0.077967098	0.168301591	0.212923595	0.217700101	0.192558642	0.170244546
Rwanda	RWA	Population growth (annual %)	SP.POP.GROW	2.510850098	2.113840284	1.802949594	1.70207581	1.875708655	2.227263561	2.629815461	2.946008602	3.137389141	3.162381501	3.082000962	2.98586582	2.938633676	2.934187542	2.98920579	3.081880979	3.170450092	3.238590508	3.303747382	3.364058123	3.416012953	3.33466631	3.226571816	3.302155384	3.605455458	3.969872099	4.591644241	4.9395713	4.332043236	2.609249522	0.273598815	-2.576356192	-5.089333235	-6.184856805	-4.792691329	-1.290822975	3.107219639	6.446740445	7.917891726	7.283968219	5.539102033	3.714287869	2.452438453	1.674485999	1.57833672	1.946106525	2.361262372	2.582133727	2.722791296	2.735944971	2.66424148	2.593509791	2.560881303	2.528714856	2.50079653	2.474094537	2.445904867
South Asia	SAS	Population growth (annual %)	SP.POP.GROW		2.114734818	2.149891835	2.157825898	2.215273441	2.228270813	2.251992867	2.269612194	2.288319401	2.294045855	2.301441828	2.293387235	2.298041112	2.316536332	2.328916891	2.352544825	2.373403348	2.38876221	2.401909815	2.410667071	2.409605195	2.387553767	2.399357564	2.388312247	2.372353601	2.352327949	2.32905979	2.304580522	2.279703916	2.255524788	2.230433339	2.205902921	2.177622385	2.145093449	2.106692002	2.065793309	2.021674341	1.978128127	1.938556084	1.903214289	1.869935107	1.838347339	1.802933069	1.761839485	1.712915395	1.659386639	1.605124381	1.554529175	1.509471905	1.471686334	1.441163918	1.412039217	1.38217582	1.353427867	1.326099319	1.298039191	1.272380706
Saudi Arabia	SAU	Population growth (annual %)	SP.POP.GROW	2.998701903	3.18710514	3.355926949	3.46438388	3.497069393	3.492221673	3.480862665	3.519288167	3.64118766	3.862131014	4.141211672	4.433942504	4.689176373	4.886557554	5.014166478	5.100056813	5.115589219	5.147371932	5.30222029	5.598282305	5.931669636	6.229236916	6.366167332	6.277350755	5.949511579	5.486658764	5.026513072	4.625974169	4.242848441	3.887246588	3.559115725	3.259935014	2.984477314	2.729660615	2.495730964	2.293143326	2.090194781	1.936010512	1.913746202	2.050744613	2.289046229	2.563995314	2.789893488	2.924531588	2.937681484	2.87182374	2.774898052	2.706391261	2.688796921	2.740441484	2.825937772	2.918964195	2.959993577	2.907563419	2.74137582	2.504137257	2.251422474
Sudan	SDN	Population growth (annual %)	SP.POP.GROW	2.901702513	2.938586744	2.975303856	3.011265593	3.046674551	3.081193127	3.117354643	3.153395105	3.184914673	3.211115809	3.234994695	3.251199661	3.270790384	3.309693004	3.371935829	3.44445324	3.513527649	3.562766459	3.585203532	3.57605025	3.544173524	3.520299922	3.497796084	3.445476961	3.35945422	3.260765275	3.128784576	3.025309427	3.033585283	3.178459332	3.392181613	3.635941026	3.793618815	3.773095838	3.539516681	3.182933138	2.795090999	2.487390286	2.307221342	2.294315808	2.389723635	2.51653177	2.594637661	2.603166438	2.517302467	2.375213863	2.223896398	2.114545321	2.063195209	2.087340595	2.161697761	2.246864288	2.312938523	2.36069365	2.38118456	2.382469096	2.380439887
Senegal	SEN	Population growth (annual %)	SP.POP.GROW	2.707471077	2.723743526	2.740903763	2.762948065	2.791634256	2.824402124	2.846384931	2.862307497	2.889250278	2.929239409	2.971751811	3.029460458	3.066485767	3.032587157	2.91363232	2.749266271	2.569214467	2.435509622	2.393800087	2.46858901	2.618376089	2.780611526	2.908777937	3.002350037	3.048415433	3.059734627	3.058815272	3.059681365	3.058115141	3.056696794	3.050675841	3.050505444	3.035396619	2.974658802	2.860038783	2.716848277	2.567434845	2.448593366	2.383845803	2.387438427	2.438368531	2.502259954	2.555878499	2.602491085	2.635329552	2.659851562	2.679015108	2.704302002	2.744641667	2.803348722	2.869085205	2.934787125	2.981976938	2.996267138	2.970877797	2.919161773	2.860609064
Singapore	SGP	Population growth (annual %)	SP.POP.GROW	6.35665285	3.344793407	2.769104695	2.527495482	2.562973705	2.430051183	2.486193007	2.20867874	1.724526396	1.504529551	1.554561304	1.834125065	1.85220872	1.86869708	1.664142592	1.460269916	1.347723378	1.385723469	1.209700789	1.26239248	1.269234299	4.807689009	4.388593633	1.298744662	1.890221986	0.136645171	-0.094490557	1.503833058	2.537773867	2.935743735	3.889093607	2.845482865	3.004256395	2.529806747	3.136586932	3.037813485	4.064318468	3.357442195	3.397212277	0.799148451	1.732042233	2.697355843	0.912639806	-1.474532842	1.251916673	2.350511289	3.129389156	4.166002864	5.321517083	3.015949915	1.771832879	2.084902456	2.45339033	1.619308099	1.298440178	1.186376937	1.297436099
Solomon Islands	SLB	Population growth (annual %)	SP.POP.GROW	2.927928656	2.950954318	2.976767712	2.994749851	2.99355809	3.015482775	3.008075711	3.020723638	3.095698177	3.250985126	3.436633469	3.627940734	3.770110912	3.836843718	3.819640055	3.746320551	3.65190231	3.572289176	3.501553139	3.445910076	3.400518162	3.356629317	3.305233938	3.234437957	3.136898064	3.033727808	2.924673423	2.837378185	2.784856512	2.771412561	2.792279516	2.818112077	2.827886354	2.839411617	2.837207737	2.82325195	2.81179066	2.79649296	2.776233012	2.750807456	2.71982393	2.688628371	2.656145163	2.609353388	2.553467507	2.491162632	2.425624043	2.364323844	2.313478628	2.273760548	2.243862278	2.215559182	2.184397831	2.149235586	2.10557753	2.059942864	2.011524549
Sierra Leone	SLE	Population growth (annual %)	SP.POP.GROW	1.333295822	1.38747672	1.441092136	1.48701859	1.522284569	1.552033416	1.578790365	1.613755493	1.671424906	1.757573525	1.861430984	1.968420526	2.063650829	2.142678196	2.200977194	2.243098337	2.281159377	2.318491345	2.347593957	2.368417589	2.383351783	2.344529813	2.298931373	2.336810775	2.482702612	2.669388345	2.927807043	3.076330919	2.890309372	2.296668663	1.466508344	0.577908848	-0.13628546	-0.556409042	-0.551234558	-0.205691764	0.176016202	0.538089902	1.113083161	1.91457792	2.810507022	3.759265733	4.498713113	4.772759822	4.515110206	3.941446232	3.308059106	2.810762721	2.462280172	2.322840471	2.325427561	2.340844115	2.308569652	2.279086462	2.243938108	2.205467123	2.175479241
El Salvador	SLV	Population growth (annual %)	SP.POP.GROW	2.776845112	2.866375617	2.932650913	2.962322649	2.950162443	2.908716719	2.852970677	2.795759988	2.741315175	2.694033914	2.648518322	2.598319561	2.537536687	2.465313327	2.381280052	2.287851955	2.197484457	2.107261253	2.001831927	1.87922513	1.748289964	1.616740506	1.499982713	1.411635184	1.360005254	1.335644108	1.313128793	1.289935485	1.28425262	1.29857512	1.322526368	1.354687729	1.373641109	1.354936263	1.287709129	1.186275011	1.077911428	0.97950901	0.885612579	0.801131975	0.725902079	0.651222643	0.579779301	0.524387111	0.488461427	0.46860632	0.455375226	0.444763575	0.439995671	0.440496004	0.444647422	0.452110174	0.462163676	0.473556779	0.485351775	0.496901568	0.509497673
San Marino	SMR	Population growth (annual %)	SP.POP.GROW	2.472346323	2.514080979	2.56360169	2.571744415	2.44269715	2.37298287	2.233906252	2.185091374	1.955627537	1.632732888	1.277855056	0.858463689	0.490944373	0.349938603	0.491955486	0.880480025	1.233806411	1.569204908	1.777564139	1.775052602	1.561683976	1.417738205	1.270397053	1.209445585	1.097066863	1.120397877	1.10798392	1.078609578	1.096934472	1.160882418	1.268250471	1.416530324	1.477588702	1.571489546	1.480572676	1.40488369	1.274831995	1.1343711	1.091799916	1.102154213	1.18136165	1.246844714	1.284844903	1.317691061	1.297089315	1.287320294	1.27095876	1.218319847	1.239904494	1.218209387	1.251775115	1.258521099	1.293026309	1.211532018	1.089912267	0.92354772	0.734552824
Somalia	SOM	Population growth (annual %)	SP.POP.GROW	2.065936044	2.087995105	2.112982217	2.142808951	2.178856665	2.218075985	2.427539892	2.657237402	2.607525801	2.203980985	1.666299055	0.745381858	0.135284857	0.887725837	3.406674016	6.7372816	10.02453246	11.81371996	11.53786056	9.431984377	6.589234843	3.7916612	1.675188483	0.353312198	0.114352223	0.646754666	1.398595568	1.880421862	2.075542427	1.840824253	1.346394709	0.788907124	0.436389245	0.416661856	0.849369487	1.582101184	2.404316599	3.058105797	3.441156346	3.47542296	3.28534807	3.052792969	2.899637197	2.806597472	2.805138163	2.861881088	2.919446906	2.94437118	2.951677055	2.935688532	2.906057834	2.874535536	2.853371049	2.846741668	2.858285978	2.881205398	2.904371827
Serbia	SRB	Population growth (annual %)	SP.POP.GROW																															0.065932619	0.126942858	0.666421572	0.689223724	0.457848715	-1.422967089	-0.09923146	-0.279907993	-0.379260986	-0.361977305	-0.319524801	-0.171946647	-0.09214695	-0.212738009	-0.233328452	-0.300431133	-0.393204593	-0.405458542	-0.425705552	-0.400994905	-0.402005901	-0.789468998	-0.485299545	-0.486591387	-0.469489291	-0.494772574	-0.536587877
Sub-Saharan Africa (excluding high income)	SSA	Population growth (annual %)	SP.POP.GROW		2.368327907	2.406532625	2.440229077	2.46833303	2.492780837	2.515984607	2.540386075	2.566691558	2.595628322	2.626406962	2.655307023	2.68311069	2.713744624	2.747859326	2.78291947	2.816087957	2.844394374	2.865796379	2.882140201	2.891306835	2.897332632	2.900883228	2.899952809	2.895646471	2.887091654	2.87622327	2.864341529	2.852716839	2.842485749	2.832077258	2.824444051	2.814544318	2.7965327	2.770378993	2.73842366	2.707867795	2.683976032	2.669789966	2.669343818	2.677192265	2.646662008	2.67399413	2.689238327	2.708596381	2.730003713	2.750670592	2.767983894	2.780216866	2.786342152	2.787549025	2.786408744	2.783718855	2.777109862	2.766787782	2.753472703	2.738408324
South Sudan	SSD	Population growth (annual %)	SP.POP.GROW	1.812133276	1.875869377	1.934044089	1.988110252	2.040505902	2.090714011	2.138754714	2.183685057	2.226825849	2.267879219	2.308532682	2.349268386	2.390425997	2.432037286	2.473740987	2.516272044	2.519102901	2.518780279	2.587010038	2.742126026	2.92864421	3.111468722	3.19922987	3.120024632	2.841919135	2.42935994	2.090150963	1.790225419	1.317717634	0.629637301	-0.156192937	-1.099954884	-1.867585588	-1.96384746	-1.08357519	0.510153424	2.381786111	3.909128238	4.800631402	4.893767272	4.499161119	4.004689246	3.6992568	3.587703741	3.741785769	4.041959991	4.335291552	4.487322252	4.485712667	4.305463107	4.018453648	3.721077466	3.474266787	3.266667217	3.113461135	2.999954993	2.891554145
Sub-Saharan Africa	SSF	Population growth (annual %)	SP.POP.GROW		2.36841604	2.406584289	2.440253819	2.468345623	2.4927901	2.515986123	2.54037656	2.566670128	2.595593687	2.626357746	2.655194838	2.683066234	2.713531446	2.747695712	2.782840409	2.815951143	2.844266756	2.865398742	2.881795249	2.890976302	2.897057742	2.900509938	2.899475695	2.895293607	2.886781016	2.875892736	2.864552981	2.852355677	2.842166807	2.831751745	2.824242415	2.814228919	2.796442271	2.770370054	2.738260303	2.707709969	2.683785386	2.669703155	2.669258726	2.676972794	2.646352033	2.674044986	2.688785943	2.708244861	2.729752744	2.750600364	2.767741025	2.780162251	2.786091475	2.78755354	2.785857976	2.783544458	2.777022843	2.766674506	2.753426153	2.738279025
Small states	SST	Population growth (annual %)	SP.POP.GROW		1.947878186	1.946958279	1.932270442	1.919887506	1.886904452	1.837694284	1.797309406	1.797309787	1.799782013	1.813281221	1.846058416	1.852582256	1.836593638	1.815160917	1.804099441	1.763235	1.744498359	1.752286804	1.833528747	1.932430467	2.027550343	2.118140053	2.137738073	2.129875243	2.12667336	2.103430321	2.081067386	2.024275318	1.956839082	1.842092534	1.81846283	1.655121517	1.561579489	1.535880485	1.515944449	1.50001006	1.491390194	1.503622276	1.583009969	1.581400741	1.535749102	1.548687421	1.599910025	1.708374176	1.855644645	2.012557234	2.143728902	2.199331656	2.12188158	2.079016451	1.990736143	1.933562252	1.87609195	1.828011707	1.794094722	1.746800624
Sao Tome and Principe	STP	Population growth (annual %)	SP.POP.GROW	1.213502612	0.462719375	-0.184520493	-0.396551305	0.054521806	0.905376394	1.936495913	2.70294797	3.151385719	3.085558268	2.747042915	2.309725218	2.01798087	1.897105293	2.064046424	2.372766375	2.720297656	2.958682377	2.991384756	2.802008877	2.452174598	2.085547634	1.795035318	1.619940562	1.579399205	1.672632878	1.759901573	1.823536008	1.895070199	1.951241705	2.009645498	2.086205633	2.145461051	2.157245959	2.091526237	1.981480571	1.854523819	1.758993984	1.747327321	1.832924201	1.981907694	2.152616056	2.28063956	2.375470166	2.395391899	2.380484254	2.348357524	2.340467036	2.310307777	2.309667228	2.293576315	2.276270872	2.261154869	2.246981818	2.231589972	2.216631309	2.203582284
Suriname	SUR	Population growth (annual %)	SP.POP.GROW	2.903460232	2.796048534	2.693226324	2.641667908	2.656993287	2.686824523	2.776115008	2.780413944	2.52855196	1.958550371	1.199004773	0.36295436	-0.34921878	-0.805771271	-0.884873446	-0.671933801	-0.356345109	-0.088869577	0.114602089	0.184637039	0.179886433	0.150943009	0.194402535	0.347715794	0.643966425	1.030950914	1.442423286	1.784876468	1.996595558	2.048667966	1.977847869	1.882664809	1.801287159	1.706416391	1.614195745	1.518488782	1.412483204	1.306434767	1.222012909	1.17236253	1.146923397	1.126173585	1.104109536	1.088775559	1.07907463	1.071162476	1.068733615	1.064691738	1.062211103	1.056425023	1.047852281	1.037362332	1.027083905	1.012034199	0.988207604	0.959016955	0.928418221
Slovak Republic	SVK	Population growth (annual %)	SP.POP.GROW	0.871415509	2.992367593	1.103731257	1.028834086	1.052910536	1.003466098	0.926446929	0.850944297	0.773470987	0.770721176	0.433176524	0.422751142	0.855864874	0.970405427	1.032645526	1.049610388	1.057918406	1.05907444	1.019963776	0.993954932	0.82353269	0.726099437	0.774370072	0.726754862	0.68746266	0.67395444	0.619376645	0.556839233	0.530027872	0.481564765	0.439617095	0.077472437	0.032465115	0.381719887	0.39405443	0.292632207	0.211674396	0.184629991	0.134121598	0.102053161	-0.135376488	-0.183012271	-0.036352551	-0.065821507	-0.02036172	0.009809134	0.004597119	0.029178401	0.0857553	0.133257321	0.093191273	0.128936463	0.170183855	0.107458009	0.097045422	0.095033879	0.090357025
Slovenia	SVN	Population growth (annual %)	SP.POP.GROW	0.901878951	0.592102461	0.595289739	0.827298842	0.932146106	1.038996033	1.250067121	1.16824614	0.884959963	0.54575056	0.640755486	0.776389848	0.796321598	0.822072701	0.532626458	0.977621393	1.475912486	1.208328081	1.088885702	1.07078262	0.989248309	0.27396083	0.199273553	0.625521425	0.510213263	0.489804905	1.244921845	1.203935932	0.272022154	0.0578723	0.090624343	0.063438224	-0.146699403	-0.238300478	-0.115694093	0.0215615	-0.062536134	-0.134454343	-0.218117657	0.071430845	0.29607496	0.157498742	0.123915442	0.060296779	0.064066202	0.173208905	0.319114537	0.559207816	0.158140844	0.903875535	0.436079485	0.207732702	0.210024306	0.135726229	0.098351922	0.075190689	0.063656995
Sweden	SWE	Population growth (annual %)	SP.POP.GROW	0.670032595	0.471081377	0.551534904	0.563633784	0.747117165	0.941845549	0.951566378	0.767228099	0.561996749	0.702745811	0.933484922	0.688095591	0.295500379	0.17236408	0.290164816	0.397275735	0.363686099	0.3551577	0.291145576	0.218223247	0.202996792	0.119920399	0.057191722	0.045273605	0.090869615	0.165170619	0.232568885	0.333678891	0.45959837	0.667182921	0.772602676	0.681643118	0.586529929	0.580838814	0.710705462	0.524703942	0.159147081	0.057262203	0.055512122	0.077927151	0.160575485	0.268470528	0.325438068	0.372092943	0.393298991	0.399942763	0.562483906	0.741552515	0.779033291	0.851904413	0.852524629	0.755150134	0.739763272	0.847348652	0.992219729	1.057454686	1.055073996
Swaziland	SWZ	Population growth (annual %)	SP.POP.GROW	2.442716414	2.343351967	2.263441804	2.234205541	2.266724582	2.345540111	2.431467697	2.503161333	2.588771693	2.675776189	2.761636956	2.847812909	2.927688192	2.989612414	3.026525616	3.046175976	3.083354943	3.120995615	3.121190804	3.085499989	3.033421334	2.924150571	2.849984999	2.941585766	3.236636813	3.626085949	4.052167358	4.326468407	4.307684472	3.94702513	3.387581123	2.776372434	2.278548078	1.966229462	1.902620317	1.999261362	2.159300927	2.239136655	2.168947746	1.894209957	1.503423747	1.07375721	0.743135392	0.5960387	0.702059522	0.983230437	1.315244031	1.586612522	1.781505687	1.861761813	1.860161258	1.846351266	1.851743043	1.849383599	1.842289534	1.829661753	1.809667249
Sint Maarten (Dutch part)	SXM	Population growth (annual %)	SP.POP.GROW																																								-0.500610762	-1.834377687	2.171602807	4.320333079	3.689610138	4.417121831	4.479641698	3.553376341	3.067188411	2.492621543	-3.329829818	-9.816606702	-5.919677828	3.540582819	5.523039526	2.902265834	2.977647481	2.99658342
Seychelles	SYC	Population growth (annual %)	SP.POP.GROW		2.811425399	2.652834129	2.542224829	2.505103785	2.511270082	2.492878496	2.458292335	2.420821864	2.378879124	2.331063885	2.022322949	2.409711626	1.528531987	1.820147959	2.311817635	2.02350889	2.096732303	0.587401637	0.858731926	0.913088831	1.216078335	0.588566721	-0.121166946	0.592011152	0.81101698	0.623397692	4.245108175	0.373031455	0.597440909	0.490359666	1.331962012	0.458917818	2.083758339	2.665768473	1.47017209	1.467193026	1.173453648	1.95568619	1.964196367	0.892658567	0.087474518	3.057385326	-1.131516421	-0.370334935	0.463308214	2.080596735	0.510514983	2.236282715	0.392530948	2.792329069	-2.628656355	0.98098019	1.846876093	1.555395709	2.229795053	1.33763478
Syrian Arab Republic	SYR	Population growth (annual %)	SP.POP.GROW	3.185901703	3.192901393	3.199625095	3.213655105	3.238002303	3.26886704	3.297071238	3.320027441	3.342902462	3.36577606	3.387032485	3.410425926	3.429908187	3.435952063	3.426430022	3.408641727	3.378555505	3.355493393	3.363955334	3.411133201	3.475810555	3.542865499	3.581283885	3.570645886	3.501779509	3.396262015	3.285212784	3.188984944	3.104410431	3.0370432	2.982507861	2.922042361	2.860449253	2.819359464	2.802625141	2.797795891	2.816564496	2.820977752	2.76014019	2.618139592	2.434861276	2.146406563	1.896402402	1.897650867	2.222413124	2.703522648	3.334750651	3.724790043	3.467150847	2.427559897	0.926984295	-0.739404269	-2.1475709	-3.04056434	-3.107229425	-2.467846523	-1.638838749
Turks and Caicos Islands	TCA	Population growth (annual %)	SP.POP.GROW	1.230027808	0.644096578	0	-0.399896212	-0.524018666	-0.667723444	-0.760998275	-0.695251931	-0.55610512	0.215633507	1.106758887	2.160062911	2.843144065	3.386777873	3.528268475	3.133496635	2.637482398	2.395588143	2.396269331	2.947758307	3.45025091	4.409897074	4.795354189	5.026778086	4.797136808	4.419836622	3.80831326	3.473158685	3.441654685	4.028508988	4.741904779	5.506905197	6.055715031	6.138638843	5.694485529	4.912611937	4.051931371	3.459445115	3.48993596	4.283224256	5.494481472	6.720742505	7.430611948	7.391740772	6.683191663	5.518534294	4.41558141	3.546798691	2.894164596	2.558489351	2.446275581	2.350048365	2.182063448	2.066018953	1.887949324	1.762729622	1.620509472
Chad	TCD	Population growth (annual %)	SP.POP.GROW	1.900003581	1.938777457	1.969174717	1.977457097	1.958179264	1.924014496	1.873727601	1.840544827	1.861590617	1.953278183	2.084761631	2.240148821	2.360796821	2.396390087	2.324078974	2.187077899	2.040753239	1.940646592	1.901325712	1.943128583	2.044814874	2.151425929	2.252661481	2.386817567	2.554574402	2.737474036	2.931564116	3.100042792	3.20706469	3.237423693	3.220301902	3.192192373	3.184608558	3.200876579	3.249599994	3.319718282	3.376453737	3.422492479	3.488396231	3.577194776	3.671134501	3.769246427	3.834975829	3.830641126	3.744207307	3.610293104	3.461664578	3.341405395	3.269666391	3.25982615	3.287309231	3.321379431	3.333008894	3.3166752	3.264706365	3.190940272	3.114092441
East Asia & Pacific (IDA & IBRD countries)	TEA	Population growth (annual %)	SP.POP.GROW		-0.109888699	1.287884745	2.533623284	2.42983635	2.475622217	2.783295851	2.615874327	2.644989624	2.743251743	2.759510028	2.748695315	2.525927484	2.386230015	2.206989857	1.962354534	1.777681151	1.622373526	1.594184605	1.589866483	1.534649843	1.553078059	1.693838164	1.671740603	1.570936063	1.60507564	1.698496446	1.778537007	1.767947065	1.693016024	1.608047714	1.512158636	1.391831877	1.321793785	1.297892626	1.260291497	1.227734637	1.204040512	1.151732322	1.075966318	1.005067352	0.950080752	0.898252143	0.857418865	0.830391098	0.816638187	0.78417722	0.749577601	0.736743322	0.725068466	0.716182965	0.716766408	0.724146784	0.726288677	0.729209993	0.721331548	0.733565035
Europe & Central Asia (IDA & IBRD countries)	TEC	Population growth (annual %)	SP.POP.GROW		1.508006203	1.496360089	1.497162134	1.477609482	1.399027382	1.159420217	1.187286999	1.148119955	1.098969768	1.050698089	1.040078878	1.070191322	1.06105142	1.059911458	1.057896895	1.089690415	1.0562195	1.025691834	1.008537776	1.035455125	1.0419165	0.989732153	0.97713295	1.025900114	1.011064306	0.983832138	0.960491783	0.910274597	0.85734275	0.641310456	0.428437055	0.393201678	0.352506144	0.171736446	0.123787868	0.060037928	0.117969592	0.05509659	0.015998623	-0.08941203	-0.047860467	-0.075739845	0.027665296	0.07409554	0.089079489	0.118829771	0.151704701	0.240511376	0.401881765	0.42967027	0.469231418	0.492473816	0.537741963	0.52566272	0.541473954	0.532165879
Togo	TGO	Population growth (annual %)	SP.POP.GROW	1.327265282	1.070670468	0.948771415	1.171774152	1.840398021	2.762626136	3.756135118	4.486971162	4.753998235	4.478719265	3.885147295	3.261716693	2.793621419	2.450744254	2.286682352	2.258255488	2.215889509	2.171900422	2.273016495	2.543650992	2.908392182	3.296955436	3.598261807	3.74278029	3.697801082	3.527752826	3.356088436	3.219300837	3.057150717	2.87418449	2.691525728	2.486198657	2.318348732	2.279175964	2.399463338	2.61656002	2.864823395	3.052206477	3.13632565	3.086730343	2.953704956	2.805204345	2.696269437	2.629685868	2.621365786	2.65074846	2.682622376	2.697089773	2.70447526	2.700650544	2.688142871	2.675426909	2.662143194	2.639490384	2.606212323	2.565901122	2.523861304
Thailand	THA	Population growth (annual %)	SP.POP.GROW	2.951835181	2.97400018	2.990630143	3.001193527	3.005371455	3.003102937	2.991313278	2.972860274	2.953252793	2.933917657	2.910627731	2.886010151	2.848726665	2.78451493	2.68871387	2.57308187	2.454311184	2.344379766	2.242819328	2.153647782	2.074787827	1.989517959	1.90581333	1.847421629	1.820257659	1.809823636	1.818436942	1.809943013	1.741330522	1.594817314	1.401926379	1.186895079	1.006951574	0.907063778	0.915484794	0.996894435	1.102759444	1.176783616	1.198401199	1.14504153	1.039999324	0.925373854	0.830370842	0.749121216	0.690476231	0.649003981	0.607537277	0.562721712	0.527560924	0.503805274	0.487642631	0.476955829	0.463677382	0.439874967	0.400860711	0.351383332	0.299465512
Tajikistan	TJK	Population growth (annual %)	SP.POP.GROW	3.237410465	3.395628485	3.523640332	3.586716487	3.568544228	3.496915283	3.41865111	3.351732232	3.276183231	3.195838088	3.114505448	3.035690808	2.964278128	2.906472806	2.86446319	2.836726013	2.812074204	2.795008114	2.801217511	2.834287362	2.883197305	2.91118767	2.928268849	2.974198778	3.054179015	3.139800636	3.241320787	3.287761314	3.192917776	2.929857372	2.567344766	2.189925787	1.875786976	1.642593674	1.520668128	1.483354101	1.460782984	1.438301782	1.46220734	1.53580094	1.643346565	1.768635464	1.887567037	1.983839567	2.046224668	2.083584227	2.113161576	2.14561502	2.176019625	2.206624036	2.233862708	2.255545843	2.265771146	2.260016522	2.236245616	2.198677024	2.155884123
Turkmenistan	TKM	Population growth (annual %)	SP.POP.GROW	3.351775183	3.379255933	3.382058497	3.350306367	3.283432128	3.196267857	3.097570227	3.008473307	2.940103318	2.902271634	2.882565734	2.864544219	2.838913167	2.808705053	2.77140723	2.72874672	2.693694796	2.660424873	2.616819006	2.560170901	2.498622759	2.437065928	2.389550659	2.371245612	2.387879504	2.427392175	2.449336676	2.461971336	2.509110847	2.598341229	2.698960343	2.816106714	2.878533952	2.805168415	2.567491209	2.228655974	1.871797509	1.568335978	1.331202741	1.185989545	1.113294421	1.056130649	1.001133052	0.987279089	1.018414448	1.083596746	1.159771973	1.240315471	1.338500015	1.451958146	1.570289696	1.692832673	1.796234812	1.851415046	1.845680529	1.795683939	1.732524453
Latin America & the Caribbean (IDA & IBRD countries)	TLA	Population growth (annual %)	SP.POP.GROW		2.818179346	2.825262167	2.817722173	2.792543197	2.755421829	2.714871567	2.677156345	2.642425919	2.612576115	2.585826505	2.558893786	2.530020203	2.500461755	2.469943935	2.438868887	2.406263142	2.373857378	2.344379253	2.318636159	2.294501829	2.271590686	2.245353149	2.210938517	2.166376575	2.115468465	2.061793329	2.011473496	1.968324051	1.934768996	1.907220142	1.880965711	1.850928594	1.815580076	1.773109322	1.725718277	1.679522627	1.635133554	1.587900133	1.537347544	1.485954415	1.433376208	1.385463548	1.349438655	1.328489173	1.317957018	1.310608078	1.300323638	1.28643289	1.26671298	1.242577737	1.218159764	1.194522949	1.168787427	1.14071196	1.1109228	1.08034457
Timor-Leste	TLS	Population growth (annual %)	SP.POP.GROW	1.720282938	1.763535809	1.803833312	1.843900726	1.883991962	1.921230655	1.889668062	1.836521551	1.876037535	2.037036975	2.236938897	2.580746292	2.787759812	2.465521473	1.484261243	0.114504375	-1.520866389	-2.920482099	-3.558749335	-2.97361231	-1.404240459	0.58410033	2.246138756	3.290242591	3.467566146	3.084363121	2.551930355	2.217035735	2.114936298	2.347405488	2.762656173	3.280728305	3.592799686	3.438436255	2.730225579	1.708592594	0.51151475	-0.448765278	-0.782878391	-0.222741337	0.961228837	2.37226127	3.446141282	3.92977311	3.662742448	2.944683404	2.133659725	1.547347907	1.226006137	1.282059981	1.596137105	1.957303393	2.205848079	2.358461664	2.373566906	2.295569323	2.207092325
